provider_key,provider_name,speciality,year_month,encounter_count,unique_patients,procedure_count,average_encounter_duration_minutes,total_claim_cost
945768052921162857,Arden380 Bergstrom287,GENERAL PRACTICE,2019-07,1,1,8,209.21666666666667,28294.00
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2019-07,1,1,1,74.88333333333334,516.95
506566847745572873,Pearlene638 Towne435,GENERAL PRACTICE,2019-07,1,1,5,40.85,3919.50
883431140021126480,Teisha100 Leffler128,GENERAL PRACTICE,2019-07,1,1,7,50.53333333333334,6961.36
494963808912363135,Silva841 Grimes165,GENERAL PRACTICE,2019-07,2,1,4,15.0,59214.40
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-07,2,1,14,124.04166666666664,140434.98
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2019-07,1,1,0,15.0,85.55
417994371414450048,Beth967 McKenzie376,GENERAL PRACTICE,2019-08,1,1,0,15.0,136.80
274123491455613599,Margarita164 Abbott774,GENERAL PRACTICE,2019-08,1,1,5,15.0,4201.00
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-08,1,1,1,30.466666666666665,5263.67
688338662061437354,Brian582 Cummerata161,GENERAL PRACTICE,2019-08,1,1,1,15.0,494.28
494963808912363135,Silva841 Grimes165,GENERAL PRACTICE,2019-08,1,1,3,15.0,5604.54
1127027579373672694,Gabriel934 Alcántar600,GENERAL PRACTICE,2019-08,1,1,8,31.066666666666666,7359.20
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2019-08,2,1,6,52.385714285714286,5848.19
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2019-08,1,1,1,15.0,1603.64
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2019-08,3,1,3,24.916666666666668,5051.67
119816323964506061,Clement78 Gleason633,GENERAL PRACTICE,2019-08,1,1,1,60.0,20794.05
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2019-08,1,1,4,69.5,4236.64
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2019-08,1,1,7,193.16666666666669,21737.45
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2019-08,1,1,0,60.0,146.18
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-09,2,1,2,25.366666666666667,10527.34
87043910366159377,Velda682 Gutmann970,GENERAL PRACTICE,2019-09,1,1,6,43.43333333333333,7339.86
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2019-09,2,1,2,53.97777777777778,37110.18
688338662061437354,Brian582 Cummerata161,GENERAL PRACTICE,2019-09,1,1,1,15.0,573.98
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2019-09,1,1,5,33.166666666666664,5290.60
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2019-09,1,1,8,42.11666666666667,6881.28
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2019-09,1,1,8,234.40000000000003,28294.00
759145525723149247,Marlene554 Hammes673,GENERAL PRACTICE,2019-09,1,1,2,60.0,2017.96
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2019-09,1,1,2,49.81666666666667,1896.70
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2019-09,4,1,9,125.47777777777777,26174.50
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2019-10,1,1,0,60.0,146.18
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2019-10,1,1,0,60.0,146.18
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2019-10,1,1,0,15.0,142.58
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2019-10,1,1,1,48.53333333333333,6937.84
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2019-10,1,1,6,185.1,16043.70
477715583309581043,Victoria535 Roob72,GENERAL PRACTICE,2019-10,1,1,2,29.266666666666666,1839.80
119816323964506061,Clement78 Gleason633,GENERAL PRACTICE,2019-10,1,1,0,60.0,87.71
914990834498768109,Zachary28 Gleichner915,GENERAL PRACTICE,2019-10,1,1,2,15.0,1408.40
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-10,1,1,1,39.916666666666664,8656.98
1149431584739820752,Jill895 Monahan736,GENERAL PRACTICE,2019-10,1,1,3,47.21666666666667,1704.60
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2019-10,1,1,7,47.23333333333334,22658.72
670601237767308522,January966 Roberts511,GENERAL PRACTICE,2019-10,1,1,0,15.0,85.55
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2019-11,1,1,0,15.0,85.55
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2019-11,1,1,8,229.65000000000003,28294.00
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2019-11,1,1,1,79.23333333333333,516.95
649208082638985778,Derick144 King743,GENERAL PRACTICE,2019-11,1,1,0,15.0,272.80
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2019-11,1,1,0,15.0,85.55
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2019-11,1,1,6,39.18333333333333,5160.96
305532101201638812,Cristy798 Auer97,GENERAL PRACTICE,2019-11,1,1,0,60.0,146.18
717311760003828486,Maren639 Aufderhar910,GENERAL PRACTICE,2019-11,1,1,5,55.966666666666676,4201.00
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-11,1,1,1,38.583333333333336,7805.89
619052238124270980,Jamey282 Graham902,GENERAL PRACTICE,2019-11,1,1,1,15.0,704.20
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2019-12,1,1,1,31.15,573.98
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2019-12,1,1,8,213.96666666666667,28294.00
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2019-12,2,1,2,44.13333333333333,21810.19
856516491094869609,Chaya236 Osinski784,GENERAL PRACTICE,2019-12,1,1,53,69135.0,1219091.69
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2019-12,1,1,7,30.666666666666664,8424.99
285802138677722447,Bettye671 Tromp100,GENERAL PRACTICE,2019-12,1,1,0,15.0,272.80
119816323964506061,Clement78 Gleason633,GENERAL PRACTICE,2019-12,2,1,2,61.333333333333336,2105.67
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2019-12,1,1,8,238.11666666666673,28294.00
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2019-12,1,1,6,190.9,16043.70
467518901701294765,Evelin941 Ratke343,GENERAL PRACTICE,2019-12,1,1,2,15.0,1839.80
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2019-12,1,1,8,45.050000000000004,9735.84
1063416607639151960,Sharyl439 Williamson769,GENERAL PRACTICE,2019-12,1,1,6,44.51666666666666,7783.74
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2019-12,1,1,0,60.0,87.71
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2019-12,1,1,1,15.0,563.08
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2019-12,1,1,0,60.0,87.71
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2020-01,1,1,0,15.0,85.55
956869997697263058,Carlos172 Salas880,GENERAL PRACTICE,2020-01,2,1,6,16.97142857142857,4402.46
662230053408795548,Lucas404 Arteaga169,GENERAL PRACTICE,2020-01,1,1,0,15.0,85.55
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2020-01,1,1,6,175.08333333333334,16043.70
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-01,1,1,0,15.0,85.55
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2020-01,1,1,1,40.25,20297.15
840366989655278220,Francene766 Halvorson124,GENERAL PRACTICE,2020-01,1,1,0,15.0,755.38
543343207625722774,Anh979 Schroeder447,GENERAL PRACTICE,2020-01,1,1,5,46.766666666666666,3521.00
819112072617298357,Elmer371 Gusikowski974,GENERAL PRACTICE,2020-01,1,1,2,15.0,2316.46
423527009837327279,Benita195 VonRueden376,GENERAL PRACTICE,2020-01,1,1,5,25.266666666666666,7580.30
789934400191248198,Guadalupe206 Ponce361,GENERAL PRACTICE,2020-01,1,1,0,15.0,85.55
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2020-01,1,1,8,209.51666666666668,28294.00
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2020-01,1,1,9,249.84999999999997,35713.35
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2020-01,1,1,1,15.0,857.32
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2020-02,2,1,2,15.0,10755.86
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-02,3,1,2,24.872222222222224,19158.71
14365703936548903,Terrie907 Ratke343,GENERAL PRACTICE,2020-02,1,1,2,15.0,2195.24
417994371414450048,Beth967 McKenzie376,GENERAL PRACTICE,2020-02,1,1,1,15.0,506.96
543343207625722774,Anh979 Schroeder447,GENERAL PRACTICE,2020-02,2,2,3,15.0,3685.92
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2020-02,1,1,0,15.0,85.55
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2020-02,1,1,8,43.60000000000001,10263.76
662230053408795548,Lucas404 Arteaga169,GENERAL PRACTICE,2020-02,1,1,8,263.5833333333333,28294.00
982978929763219993,Derick144 Bashirian201,GENERAL PRACTICE,2020-02,1,1,6,46.61666666666667,7301.88
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2020-02,1,1,1,15.0,481.90
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2020-02,1,1,6,161.83333333333334,16043.70
929246809949396381,Patricia625 Aragón562,GENERAL PRACTICE,2020-02,1,1,0,15.0,272.80
928807084084529673,Kerrie266 Bergstrom287,GENERAL PRACTICE,2020-02,1,1,0,60.0,146.18
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2020-02,1,1,1,44.21666666666667,8155.71
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2020-03,2,1,28,16708.489880952387,516494.05
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-03,1,1,1,46.55,20626.96
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2020-03,1,1,0,15.0,85.55
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2020-03,2,1,8,199.60740740740744,28379.55
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2020-03,1,1,0,60.0,87.71
525551825041219194,Valentine262 Leannon79,GENERAL PRACTICE,2020-03,1,1,5,42.766666666666666,5714.45
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2020-03,1,1,0,15.0,142.58
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2020-03,1,1,1,60.0,8826.88
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2020-03,1,1,0,15.0,85.55
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2020-04,1,1,0,15.0,85.55
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2020-04,1,1,8,55.10000000000001,7955.84
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2020-04,2,2,7,42.95625,22744.27
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2020-04,1,1,1,36.2,573.98
311126358396755254,Ted955 Reilly981,GENERAL PRACTICE,2020-04,1,1,2,45.3,1896.70
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2020-04,1,1,0,15.0,816.80
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2020-04,1,1,0,15.0,142.58
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2020-04,1,1,6,59.86666666666667,4672.68
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2020-04,1,1,0,60.0,146.18
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2020-04,1,1,0,15.0,85.55
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2020-04,2,1,7,207.31041666666667,21823.00
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2020-04,3,1,11,138.1625,24434.80
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-04,1,1,1,16.5,5263.67
801728232490770318,Ulysses632 Ziemann98,GENERAL PRACTICE,2020-04,1,1,0,15.0,272.80
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2020-04,2,1,7,178.45,21823.00
670601237767308522,January966 Roberts511,GENERAL PRACTICE,2020-05,1,1,1,40.1,10120.22
330368346251735978,Douglas31 Kuhlman484,GENERAL PRACTICE,2020-05,1,1,2,15.0,4074.12
494963808912363135,Silva841 Grimes165,GENERAL PRACTICE,2020-05,2,1,7,231.67916666666662,21880.03
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-05,2,1,2,18.425,13535.44
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2020-05,1,1,0,60.0,87.71
797317867592804508,Idella49 Runte676,GENERAL PRACTICE,2020-05,1,1,7,59.53333333333332,12535.18
811344739361390226,Thaddeus38 Stiedemann542,GENERAL PRACTICE,2020-05,1,1,7,53.01666666666666,4929.40
104443324623586425,Alan320 Keeling57,GENERAL PRACTICE,2020-05,1,1,9,36.416666666666664,12161.70
620574705160663378,Emilio417 Barton704,GENERAL PRACTICE,2020-05,1,1,11,343.84999999999997,53140.45
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2020-05,1,1,7,225.13333333333327,21737.45
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2020-06,1,1,1,15.0,1787.61
982453732923389287,Leonie332 Wunsch504,GENERAL PRACTICE,2020-06,1,1,5,38.13333333333333,5794.45
285802138677722447,Bettye671 Tromp100,GENERAL PRACTICE,2020-06,1,1,1,15.0,1070.65
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2020-06,1,1,6,34.48333333333334,8414.88
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2020-06,1,1,0,15.0,816.80
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2020-06,1,1,0,15.0,85.55
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-06,1,1,1,40.8,5263.67
835509182532742600,Larraine124 Torphy630,GENERAL PRACTICE,2020-06,1,1,4,33.733333333333334,4832.68
366615259928051559,Jodie811 Hermann103,GENERAL PRACTICE,2020-07,1,1,5,40.75,3893.90
883431140021126480,Teisha100 Leffler128,GENERAL PRACTICE,2020-07,1,1,4,33.25,2816.80
505555747501163910,Norbert530 Veum823,GENERAL PRACTICE,2020-07,1,1,4,15.0,2272.80
506566847745572873,Pearlene638 Towne435,GENERAL PRACTICE,2020-07,1,1,7,40.28333333333334,4929.40
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-07,1,1,1,54.31666666666667,6815.64
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2020-07,1,1,1,80.05,235.03
926186281053564192,George991 Haley279,GENERAL PRACTICE,2020-07,1,1,1,15.0,1189.82
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2020-07,1,1,0,60.0,87.71
358575454180073229,Luther918 Jakubowski832,GENERAL PRACTICE,2020-07,1,1,1,44.3,15783.94
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-08,2,1,8,177.81875000000002,27001.12
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2020-08,1,1,8,221.96666666666667,28294.00
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2020-08,1,1,6,206.28333333333333,16043.70
883538179487277878,Otha286 Roberts511,GENERAL PRACTICE,2020-08,1,1,7,167.9,21737.45
1127027579373672694,Gabriel934 Alcántar600,GENERAL PRACTICE,2020-08,1,1,4,47.53333333333333,3679.60
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2020-08,4,1,4,30.845833333333335,19065.17
274123491455613599,Margarita164 Abbott774,GENERAL PRACTICE,2020-08,1,1,7,17.400000000000002,5881.40
687324914576395334,Dorotea472 Rico947,GENERAL PRACTICE,2020-08,1,1,0,180.0,146.18
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2020-08,1,1,1,15.0,1577.18
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2020-09,1,1,1,18.816666666666666,1250.85
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2020-09,2,1,25,30.523333333333333,586977.60
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2020-09,2,1,11,43.789393939393946,103938.87
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-09,1,1,1,27.116666666666667,5263.67
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2020-09,1,1,0,60.0,146.18
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2020-09,1,1,0,15.0,816.80
120057643579548119,Enriqueta274 Barton704,GENERAL PRACTICE,2020-09,1,1,6,39.46666666666667,4713.48
247183019506608427,Lynwood354 Ratke343,GENERAL PRACTICE,2020-09,1,1,7,49.08333333333333,105260.96
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2020-10,1,1,1,35.7,4052.91
677098075056565681,Tracy345 Wilderman619,GENERAL PRACTICE,2020-10,1,1,5,34.2,8256.90
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2020-10,1,1,1,92.98333333333333,239.57
1149431584739820752,Jill895 Monahan736,GENERAL PRACTICE,2020-10,1,1,5,45.88333333333333,4201.00
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-10,2,1,2,42.825,20443.22
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2020-10,1,1,0,54720.0,146.18
1067664423944760255,Ted955 O'Connell601,GENERAL PRACTICE,2020-10,1,1,10,151.59999999999997,44762.90
494963808912363135,Silva841 Grimes165,GENERAL PRACTICE,2020-10,1,1,1,22.416666666666668,132.96
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2020-10,1,1,7,142.85,21737.45
757165526207794756,Hunter736 Lesch175,GENERAL PRACTICE,2020-10,3,1,8,42.650000000000006,10245.65
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2020-10,1,1,3,15.0,51167.31
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2020-10,1,1,10,394.66666666666663,43995.50
759145525723149247,Marlene554 Hammes673,GENERAL PRACTICE,2020-10,1,1,2,60.0,2017.96
503147753871397607,Carroll471 Eichmann909,GENERAL PRACTICE,2020-10,1,1,12,476.41666666666674,63148.20
914990834498768109,Zachary28 Gleichner915,GENERAL PRACTICE,2020-10,1,1,8,32.88333333333333,7366.72
415187786701005895,Nicholas495 Greenfelder433,GENERAL PRACTICE,2020-10,3,1,8,177.2533333333333,28737.10
993330102316984502,Gloria696 Deleón21,GENERAL PRACTICE,2020-11,1,1,5,58.1,6070.40
933374996853591879,Damaris45 Funk324,GENERAL PRACTICE,2020-11,2,1,7,173.68124999999998,21823.00
572970996214541044,Amado512 Adams676,GENERAL PRACTICE,2020-11,1,1,6,49.583333333333336,8206.38
175240302948815055,Clemente531 Schamberger479,GENERAL PRACTICE,2020-11,1,1,5,31.583333333333332,6147.40
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2020-11,1,1,4,15.0,36944.76
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2020-11,1,1,0,15.0,85.55
477715583309581043,Victoria535 Roob72,GENERAL PRACTICE,2020-11,1,1,2,15.0,2838.18
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-11,1,1,1,54.21666666666667,5263.67
325967294132029093,Cleo27 Crooks415,GENERAL PRACTICE,2020-11,1,1,0,60.0,146.18
717311760003828486,Maren639 Aufderhar910,GENERAL PRACTICE,2020-11,1,1,8,50.25,13729.28
649208082638985778,Derick144 King743,GENERAL PRACTICE,2020-11,1,1,1,15.0,704.20
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2020-11,2,1,7,208.3166666666667,21823.00
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2020-11,2,1,14,264.3607142857142,57279.70
326249472953830996,Marcus77 Schamberger479,GENERAL PRACTICE,2020-12,1,1,4,66.85,3711.12
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2020-12,1,1,0,15.0,142.58
619052238124270980,Jamey282 Graham902,GENERAL PRACTICE,2020-12,1,1,1,17.766666666666666,704.20
1063416607639151960,Sharyl439 Williamson769,GENERAL PRACTICE,2020-12,1,1,7,48.03333333333334,7531.02
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2020-12,1,1,1,36.96666666666667,573.98
843686674439627048,Eleni953 Franecki195,GENERAL PRACTICE,2020-12,2,2,6,42.24285714285714,17054.91
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2020-12,1,1,8,35.583333333333336,12600.32
285802138677722447,Bettye671 Tromp100,GENERAL PRACTICE,2020-12,1,1,1,15.0,704.20
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2020-12,1,1,2,15.0,22902.04
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2020-12,1,1,0,15.0,85.55
990948620886424088,Jarvis643 Ankunding277,GENERAL PRACTICE,2020-12,1,1,1,90.88333333333334,237.11
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2020-12,1,1,8,187.03333333333333,28294.00
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2020-12,1,1,0,60.0,87.71
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2020-12,1,1,6,137.38333333333333,16043.70
467518901701294765,Evelin941 Ratke343,GENERAL PRACTICE,2020-12,1,1,2,15.0,2892.76
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2020-12,3,1,5,135.46388888888887,7904.13
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2020-12,1,1,1,15.0,507.17
635693475161891891,Chanelle850 Schuster709,GENERAL PRACTICE,2020-12,1,1,0,15.0,75.00
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2020-12,1,1,1,50.68333333333333,14983.01
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2021-01,1,1,1,15.0,1250.85
423527009837327279,Benita195 VonRueden376,GENERAL PRACTICE,2021-01,1,1,7,18.966666666666665,4929.40
812642555216453051,Clora637 Pagac496,GENERAL PRACTICE,2021-01,1,1,6,47.13333333333333,7120.68
534772609694406275,Alysha630 Koch169,GENERAL PRACTICE,2021-01,1,1,12,383.81666666666666,63148.20
494963808912363135,Silva841 Grimes165,GENERAL PRACTICE,2021-01,1,1,11,410.66666666666663,53140.45
945768052921162857,Arden380 Bergstrom287,GENERAL PRACTICE,2021-01,1,1,0,15.0,278.58
119816323964506061,Clement78 Gleason633,GENERAL PRACTICE,2021-01,1,1,1,60.0,20091.03
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2021-01,1,1,1,50.81666666666667,20626.96
789934400191248198,Guadalupe206 Ponce361,GENERAL PRACTICE,2021-01,1,1,6,183.81666666666663,16043.70
819112072617298357,Elmer371 Gusikowski974,GENERAL PRACTICE,2021-01,1,1,1,15.0,704.20
840366989655278220,Francene766 Halvorson124,GENERAL PRACTICE,2021-01,1,1,5,21.266666666666666,6974.75
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2021-01,1,1,6,163.33333333333334,16043.70
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2021-01,1,1,2,15.0,11737.46
944661317191180968,Sherron201 Flatley871,GENERAL PRACTICE,2021-02,1,1,0,60.0,146.18
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2021-02,1,1,7,166.88333333333335,21737.45
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2021-02,1,1,0,15.0,278.58
220387732963487694,Sulema841 Ryan260,GENERAL PRACTICE,2021-02,1,1,0,15.0,85.55
732047689731087291,Jackelyn13 Pacocha935,GENERAL PRACTICE,2021-02,1,1,6,179.23333333333332,16043.70
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2021-02,2,1,1,20.541666666666664,15223.09
945768052921162857,Arden380 Bergstrom287,GENERAL PRACTICE,2021-02,1,1,0,15.0,278.58
417994371414450048,Beth967 McKenzie376,GENERAL PRACTICE,2021-02,1,1,1,22.866666666666667,1248.20
543343207625722774,Anh979 Schroeder447,GENERAL PRACTICE,2021-02,3,3,9,12961.222222222226,7749.22
153604355254142314,Fallon874 Homenick806,GENERAL PRACTICE,2021-02,1,1,2,60.0,17147.98
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2021-02,1,1,5,15.0,50561.60
929246809949396381,Patricia625 Aragón562,GENERAL PRACTICE,2021-02,1,1,0,15.0,755.38
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2021-02,1,1,0,15.0,278.58
466401755129169261,Carson894 Krajcik437,GENERAL PRACTICE,2021-03,2,1,2,41.40833333333333,29595.68
982978929763219993,Derick144 Bashirian201,GENERAL PRACTICE,2021-03,1,1,6,43.06666666666667,7749.36
662230053408795548,Lucas404 Arteaga169,GENERAL PRACTICE,2021-03,3,1,7,1054.4571428571428,9715.28
1001928878040672327,Sharron285 Batz141,GENERAL PRACTICE,2021-03,2,2,0,15.0,364.13
80036345970440990,Jude172 Hammes673,GENERAL PRACTICE,2021-03,1,1,6,44.416666666666664,5120.16
220387732963487694,Sulema841 Ryan260,GENERAL PRACTICE,2021-03,1,1,0,15.0,85.55
1070962888088048845,Rubén780 Amaya149,GENERAL PRACTICE,2021-03,1,1,6,202.86666666666667,16043.70
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2021-03,1,1,0,15.0,278.58
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2021-03,1,1,2,15.0,22902.04
1063997594632910493,Carmelina668 Goyette777,GENERAL PRACTICE,2021-03,1,1,8,243.21666666666667,28294.00
777367571448378347,Rolland302 Lemke654,GENERAL PRACTICE,2021-03,1,1,0,15.0,816.80
525551825041219194,Valentine262 Leannon79,GENERAL PRACTICE,2021-03,1,1,6,41.23333333333334,4225.20
385398007267188660,Donovan745 Daugherty69,GENERAL PRACTICE,2021-03,1,1,0,15.0,278.58
773210380597549127,Dylan44 Robel940,GENERAL PRACTICE,2021-04,2,1,11,362.56060606060606,45246.35
627552435495576060,Louis204 Hauck852,GENERAL PRACTICE,2021-04,4,2,11,194.64230769230772,38274.88
1001810865406500417,Bennett146 Rippin620,GENERAL PRACTICE,2021-04,2,1,8,145.84166666666664,23206.40
220387732963487694,Sulema841 Ryan260,GENERAL PRACTICE,2021-04,2,1,0,15.0,557.16
767594969606856678,Numbers230 Stehr398,GENERAL PRACTICE,2021-04,1,1,0,15.0,278.58
544507194386793082,Stephen891 Okuneva707,GENERAL PRACTICE,2021-04,1,1,6,40.98333333333334,5976.96
292967037467650792,Margarite168 Koepp521,GENERAL PRACTICE,2021-04,1,1,0,15.0,278.58
259733207554739476,Domitila545 Vandervort697,GENERAL PRACTICE,2021-04,1,1,0,15.0,278.58
157840080095889559,Son314 MacGyver246,GENERAL PRACTICE,2021-04,1,1,7,57.56666666666667,4929.40
589522183230517886,Cleveland582 Kuphal363,GENERAL PRACTICE,2021-04,1,1,0,15.0,278.58
928807084084529673,Kerrie266 Bergstrom287,GENERAL PRACTICE,2021-04,1,1,1,60.0,577.58
659708650451791585,Thanh759 Weber641,GENERAL PRACTICE,2021-04,1,1,0,15.0,278.58
557542335892374462,Rafael239 Delafuente833,GENERAL PRACTICE,2021-04,1,1,3,15.0,16586.28
